id	uri	name	diva	effect	howToGet	image	lastUpdated
060020	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%82%a2%e3%83%b3%e3%83%95%e3%82%a3%e3%83%8b%e3%83%bb%e3%83%94%e3%83%a5%e3%83%bc%e3%83%ab	アンフィニ・ピュール	ランカ・リー	ソウル＆ライフ8%アップ	彼方へ届ける祈り	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/6b727414-de98-3138-bccd-2ea1d0c76500.png	2019/07/02 12:00
060021	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%82%b8%e3%83%a3%e3%82%ab%e3%83%bc%e3%83%89%e3%83%bb%e3%83%96%e3%83%a9%e3%83%b3	ジャカード・ブラン	ランカ・リー	ソウル＆ライフ8%アップ	夏のなないろ流星群	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/f793fa07-9cf0-3547-a22e-97d8182996a7.png	2019/08/19 12:00
060022	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%9d%e3%83%83%e3%83%97%e3%83%bb%e3%83%9f%e3%83%bc%e3%83%86%e3%82%a3%e3%82%a2	ポップ・ミーティア	ランカ・リー	トータル5％アップ	流星のヒットナンバー	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/ff920ae9-49e5-3394-94a0-523a2b19c29a.png	2019/09/02 12:00
060023	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%82%b7%e3%83%a5%e3%82%af%e3%83%ab%e3%83%bb%e3%83%9f%e3%83%8d%e3%83%83%e3%83%88	シュクル・ミネット	ランカ・リー	星属性プレートの全ステータス5％アップ	ねこ娘☆ダイアリー	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/ebd3fcfc-bb0d-3838-8543-8903b2d33af4.png	2019/09/30 12:00
060024	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%82%af%e3%83%ad%e3%82%b9%e3%82%aa%e3%83%bc%e3%83%90%e3%83%bc%e3%83%bb%e3%83%aa%e3%83%bc%e3%83%95	クロスオーバー・リーフ	ランカ・リー	命属性プレートの全ステータス5％アップ	星天オーバーフロウ	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/af1a094b-ce16-3ee5-9d52-ba9a4dafcd61.png	2019/12/17 12:00
060025	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%82%ad%e3%83%a5%e3%83%bc%e3%83%88%e3%83%bb%e3%83%a1%e3%82%b5%e3%82%a4%e3%82%a2	キュート・メサイア	ランカ・リー	チャーム12％アップ	ランカ・テイクオフ	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/070d2095-b89f-3298-bca9-f20737d231b3.png	2020/02/21 11:50
060026	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%82%af%e3%83%ad%e3%82%b9%e3%82%aa%e3%83%bc%e3%83%90%e3%83%bc%e3%83%bb%e3%83%81%e3%83%a3%e3%83%bc%e3%83%a0	クロスオーバー・チャーム	ランカ・リー	トータル10％アップ	光舞う星空に	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/7744b1b1-d8c1-323a-b117-7f475ce67777.png	2020/03/31 11:50
060027	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%a1%e3%83%86%e3%82%aa%e3%83%bb%e3%82%b7%e3%83%a5%e3%83%bc%e3%82%bf%e3%83%bc	メテオ・シューター	ランカ・リー	ボイス12％アップ	ときめきマニューバー	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/2b9a7fe9-0b00-3906-bb53-1ed095620930.png	2020/06/25 11:50
060028	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%a9%e3%83%b3%e3%82%ab%e3%83%bb%e3%83%aa%e3%83%bc_%e3%83%87%e3%82%a3%e3%82%b0%e3%83%bb%e3%83%95%e3%83%ad%e3%83%b3%e3%83%86%e3%82%a3%e3%82%a2	ディグ・フロンティア	ランカ・リー	トータル5％アップ	ランカ開拓中！	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/4a782892-940f-3377-bea3-0720dc98e791.png	2020/07/11 11:50
070001	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%aa%e3%83%95%e3%82%b7%e3%83%a7%e3%83%ab%e3%83%80%e3%83%bc	オフショルダー	シェリル・ノーム	効果なし	最初から所持	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/1f3785fa-f032-39f3-8298-90799a6c8650.png	2018/04/04 15:00
070002	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%83%96%e3%83%ab%e3%83%bc%e3%83%9c%e3%83%b3%e3%83%86%e3%83%bc%e3%82%b8	ブルーボンテージ	シェリル・ノーム	全ステータス2％アップ	妖精の来訪	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/90495394-1d87-30c7-9502-3137b8b06c62.png	2017/09/29 15:00
070003	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%b7%e3%83%a3%e3%82%a4%e3%83%b3%e3%83%bb%e3%82%aa%e3%83%96%e3%83%bb%e3%83%b4%e3%82%a1%e3%83%ab%e3%82%ad%e3%83%a5%e3%83%aa%e3%82%a2	シャイン・オブ・ヴァルキュリア	シェリル・ノーム	トータル3％アップ	銀河に歌を	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/154587ce-c05a-30d3-885f-e478c8235ce9.png	2017/11/30 15:00
070004	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%ab%e3%82%a6%e3%83%b3%e3%83%88%e3%83%99%e3%82%a4%e3%83%93%e3%83%bc	カウントベイビー	シェリル・ノーム	ソウル10％アップ	What 'bout my star?	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/d657a19e-d119-3a0f-882c-e6b7dbd3c08b.png	2018/01/18 15:00
070005	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%a2%e3%83%a0%e3%83%bc%e3%83%ab%e3%82%a2%e3%83%a1%e3%83%bc%e3%83%ab	アムールアメール	シェリル・ノーム	ソウルボイス6%アップ	妖しげな妖精	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/bd960396-69bb-37a9-8322-506e3cc392e4.png	2018/01/21 15:00
070006	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%83%91%e3%83%bc%e3%83%97%e3%83%ab%e3%82%ae%e3%83%a3%e3%83%a9%e3%82%af%e3%82%b7%e3%83%bc	パープルギャラクシー	シェリル・ノーム	ライフ10％アップ	銀河新年ミッション（2017/12/28～2018/1/7）の達成報酬	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/036b51aa-6b1c-3862-88c7-2d247e1c91cf.png	2018/03/21 15:00
070007	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%b3%e3%83%bc%e3%83%a9%e3%83%ab%e3%83%ac%e3%83%83%e3%83%89%e3%83%bb%e3%82%b9%e3%83%86%e3%83%a9	コーラルレッド・ステラ	シェリル・ノーム	ソウルチャーム6%アップ	いつかきっと	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/5d351fb9-c065-30fa-ac2f-6172c6d4c24e.png	2018/03/25 15:00
070008	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%83%94%e3%83%b3%e3%82%af%e3%83%8f%e3%82%a4%e3%83%93%e3%82%b9%e3%82%ab%e3%82%b9	ピンクハイビスカス	シェリル・ノーム	愛属性プレートの全ステータス3%アップ	銀河に夏がやってくる	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/b190c290-79cd-3560-aefb-b215ef39f746.png	2018/04/04 15:00
070009	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%83%81%e3%82%a2%e3%83%95%e3%83%ab%e3%83%ab%e3%83%93%e3%83%bc	チアフルルビー	シェリル・ノーム	サポート10％アップ	キケンなアンチノミー	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/525c28a5-48a7-38dc-a266-0cfe68e79a77.png	2018/04/30 15:00
070010	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%83%ac%e3%83%bc%e3%83%8c%e3%83%bb%e3%83%87%e3%83%bb%e3%82%a8%e3%83%94%e3%83%8c%e3%82%b9	レーヌ・デ・エピヌス	シェリル・ノーム	ボイスチャーム6%アップ	イン・ザ・ロック	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/9fed2cd1-57c0-3566-b07a-be1343d2a020.png	2018/05/18 15:00
070011	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%83%94%e3%83%b3%e3%82%ad%e3%83%bc%e3%83%8a%e3%83%bc%e3%82%b9	ピンキーナース	シェリル・ノーム	命属性プレートの全ステータス3％アップ	禁じられた戯れ	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/78c1e54c-340c-372e-9d83-a904e53e3a2a.png	2018/06/10 15:00
070012	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%af%e3%83%ad%e3%82%b9%e3%82%aa%e3%83%bc%e3%83%90%e3%83%bc%e3%83%a0%e3%83%bc%e3%83%b3	クロスオーバームーン	シェリル・ノーム	ボイス10％アップ	生きたいと願う歌	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/d330c654-8d10-36c5-8b4b-1e7b8aaea168.png	2018/07/18 15:00
070013	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%83%b4%e3%82%a7%e3%82%b9%e3%82%bf%e3%83%bb%e3%82%b4%e3%83%bc%e3%82%b8%e3%83%a3%e3%82%b9	ヴェスタ・ゴージャス	シェリル・ノーム	トータル＆ライフ3%アップ 	妖艶な眼差し	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/fa288522-8169-3557-a389-18eb796bd809.png	2018/09/13 15:00
070014	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%83%88%e3%83%a9%e3%83%b4%e3%82%a1%e3%82%a4%e3%83%a6%e3%83%bb%e3%82%af%e3%83%bc%e3%83%ab	トラヴァイユ・クール	シェリル・ノーム	チャーム10％アップ	恋するWorker	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/0e34f0bb-9e56-3842-ac58-a47b241c1db0.png	2018/09/13 15:00
070015	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%af%e3%83%aa%e3%83%a0%e3%82%be%e3%83%b3%e3%82%b9%e3%82%ab%e3%83%bc%e3%83%ac%e3%83%83%e3%83%88%e3%82%af%e3%82%a4%e3%83%bc%e3%83%b3	クリムゾンスカーレットクイーン	シェリル・ノーム	ソウル10％アップ	銀河を震わせる歌	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/860a45d3-c737-3f92-ad8f-c868d497008d.png	2018/11/20 15:00
070016	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%b7%e3%83%a5%e3%82%ac%e3%83%bc%e3%83%99%e3%83%aa%e3%83%bc%e3%83%99%e3%82%a4%e3%83%93%e3%83%bc	シュガーベリーベイビー	シェリル・ノーム	ライフ10％アップ	シェリル バースデー衣装特別ミッション（2018/11/23～2018/11/30）の達成報酬	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/4e8162e3-b3e1-38e3-8409-3ee2809bcda7.png	2018/11/23 00:00
070017	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%83%96%e3%83%aa%e3%83%aa%e3%82%a2%e3%83%b3%e3%83%88%e3%83%bb%e3%83%8e%e3%82%a8%e3%83%ab	ブリリアント・ノエル	シェリル・ノーム	ソウルボイス6%アップ	聖なる夜は華やかに	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/79b52878-c4cd-38f8-8f82-1f09f95cf0b6.png	2018/12/20 15:00
070018	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%ad%e3%83%a2%e3%83%8e%e3%83%9e%e3%82%b8%e3%82%a7%e3%82%b9%e3%83%86%e3%82%a3%e3%83%83%e3%82%af	キモノマジェスティック	シェリル・ノーム	トータル＆サポート3%アップ	銀河に咲くは歌の花道	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/b42b25ac-7ba1-3b47-a0d5-8bf0bda4871e.png	2019/01/10 15:00
070019	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%83%95%e3%82%a1%e3%82%a4%e3%82%a2%e3%83%bc%e3%83%a9%e3%83%b4%e3%82%a1%e3%83%bc	ファイアーラヴァー	シェリル・ノーム	星属性プレートの全ステータス3％アップ	灯火を追う者たち	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/caffc9e7-327e-374d-9a55-89bdcfe7b78e.png	2019/03/02 15:00
070020	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%aa%e3%83%aa%e3%82%a8%e3%83%b3%e3%82%bf%e3%83%ab%e3%83%a9%e3%83%b4%e3%82%a1%e3%83%bc	オリエンタルラヴァー	シェリル・ノーム	チャーム＆ライフ8%アップ	忘れ得ぬ故郷	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/fca502a3-8c0c-35c5-9f89-32db23528929.png	2019/04/19 15:00
070021	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%a2%e3%83%b3%e3%82%b8%e3%83%a5%e3%83%bb%e3%83%99%e3%83%8b%e3%83%bc%e3%82%ba	アンジュ・ベニーズ	シェリル・ノーム	トータル＆ライフ3%アップ	微笑む天使と花嫁	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/9e264ed6-e97a-3ec2-a988-722cf089a5d9.png	2019/05/31 15:00
070022	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%a2%e3%83%b3%e3%83%95%e3%82%a3%e3%83%8b%e3%83%bb%e3%82%a2%e3%83%a0%e3%83%bc%e3%83%ab	アンフィニ・アムール	シェリル・ノーム	ソウル＆ライフ8%アップ	気高き無限の愛	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/65e344d9-43e3-3778-9a34-5ac3f0fa705a.png	2019/06/30 12:00
070023	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%b8%e3%83%a3%e3%82%ab%e3%83%bc%e3%83%89%e3%83%bb%e3%83%8e%e3%83%af%e3%83%bc%e3%83%ab	ジャカード・ノワール	シェリル・ノーム	ソウル＆ライフ8%アップ	銀河を駆け抜ける夏	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/9cc72690-4716-35c9-b4e7-16400e5ed645.png	2019/08/21 12:00
070024	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%ab%e3%82%b7%e3%82%b9%e3%83%bb%e3%83%9f%e3%83%8d%e3%83%83%e3%83%88	カシス・ミネット	シェリル・ノーム	星属性プレートの全ステータス5％アップ	トリック＆ロマンス	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/d7a4693a-953c-374b-96d8-13498b27a848.png	2019/10/03 12:00
070025	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%af%e3%83%ad%e3%82%b9%e3%82%aa%e3%83%bc%e3%83%90%e3%83%bc%e3%83%bb%e3%83%96%e3%83%ab%e3%83%bc%e3%83%a0	クロスオーバー・ブルーム	シェリル・ノーム	トータル5％アップ	恋愛クロスシュート	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/4371ccb9-1eb8-3674-a8fe-739a1ecd9be9.png	2019/12/11 12:00
070026	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%aa%e3%83%99%e3%83%aa%e3%82%b9%e3%82%af	オベリスク	シェリル・ノーム	トータル10％アップ	新しい自分への礎	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/972cb0ec-a590-3c97-9af0-97ef863d8132.png	2020/01/01 00:03
070027	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%83%95%e3%82%a7%e3%82%a2%e3%83%aa%e3%83%bc%e3%83%bb%e3%83%87%e3%83%a5%e3%83%a9%e3%83%b3%e3%83%80%e3%83%ab	フェアリー・デュランダル	シェリル・ノーム	チャーム12％アップ	ロックオン・ハート	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/61fa8555-aff9-330c-b041-385af360d766.png	2020/02/23 11:50
070028	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%aa%e3%83%ab%e3%83%ac%e3%82%a2%e3%83%b3	オルレアン	シェリル・ノーム	命属性プレートの全ステータス5％アップ	乙女の旗のもとに	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/9efbe2ae-4f65-3cc4-a48f-fa34afc1be44.png	2020/03/11 11:50
070029	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%aa%e3%83%b3%e3%83%87%e3%82%a3%e3%83%bc%e3%83%8c%e3%83%bb%e3%83%80%e3%83%a0%e3%83%bc%e3%83%ab	オンディーヌ・ダムール	シェリル・ノーム	トータル5％アップ	暗き淵にこそ煌めく	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/375c88a7-b8cf-3550-81a7-2dd8bf50f1aa.png	2020/04/02 11:50
070030	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%82%af%e3%83%ad%e3%82%b9%e3%82%aa%e3%83%bc%e3%83%90%e3%83%bc%e3%83%bb%e3%83%87%e3%82%b6%e3%82%a4%e3%82%a2	クロスオーバー・デザイア	シェリル・ノーム	トータル10％アップ	烏羽色の妖精	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/7b5a89ec-d18e-360a-b6ae-2b944372991c.png	2020/05/31 11:50
070031	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%82%b7%e3%82%a7%e3%83%aa%e3%83%ab%e3%83%bb%e3%83%8e%e3%83%bc%e3%83%a0_%e3%83%aa%e3%83%bc%e3%83%8b%e3%83%a5%e3%83%bb%e3%82%a2%e3%83%86%e3%82%a3%e3%83%ad%e3%83%b3	リーニュ・アティロン	シェリル・ノーム	命属性プレートの全ステータス5％アップ	Moment of Mayan	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/2ad395bd-3b21-3296-b339-2df89768c37c.png	2020/07/26 11:50
080001	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%9f%e3%83%ac%e3%83%bc%e3%83%8c%e3%83%bb%e3%82%b8%e3%83%bc%e3%83%8a%e3%82%b9_%e3%83%9c%e3%83%b3%e3%83%90%e3%83%bc%e3%83%a9%e3%82%a4%e3%83%96	ボンバーライブ	ミレーヌ・ジーナス	効果なし	最初から所持	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/64984074-8a9f-3399-9fc7-d5db2bb98126.png	2018/04/04 15:00
080002	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%9f%e3%83%ac%e3%83%bc%e3%83%8c%e3%83%bb%e3%82%b8%e3%83%bc%e3%83%8a%e3%82%b9_%e3%83%80%e3%82%a4%e3%83%8a%e3%83%9e%e3%82%a4%e3%83%88%e3%83%ad%e3%83%83%e3%82%af	ダイナマイトロック	ミレーヌ・ジーナス	全ステータス2％アップ	待たせたな！	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/fdbb6476-feaa-39f2-9ec4-20020f1fe227.png	2017/09/20 15:00
080003	/game/977/wiki/%e6%ad%8c%e5%a7%ab_%e8%a1%a3%e8%a3%85_%e3%83%9f%e3%83%ac%e3%83%bc%e3%83%8c%e3%83%bb%e3%82%b8%e3%83%bc%e3%83%8a%e3%82%b9_%e3%82%af%e3%83%ad%e3%82%b9%e3%82%aa%e3%83%bc%e3%83%90%e3%83%bc%e3%82%ac%e3%83%bc%e3%83%ab	クロスオーバーガール	ミレーヌ・ジーナス	ライフ10％アップ	頼れる背中	https://cdn-image.pf.dena.com/fa9c327e33426cd5e3dff097aa3feee754c90f9a/1/dfa2def6-2a19-3ccf-b7ed-b63083f35898.png	2017/12/09 15:00
